chembl_compound_id,canonical_smiles,np_likeness (NP-Scout),macrocyclic_label
CHEMBL4065117,COc1ccc(cc1)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCCCCCC(=O)Nc4cc(ccc4N)c5cccs5,0.16,
CHEMBL4087539,COc1ccc(cc1)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCc4ccc(cc4)C(=O)Nc5cc(ccc5N)c6ccccc6,0.3,
CHEMBL4067828,COc1ccc(cc1)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)NCc4ccc(cc4)C(=O)Nc5cc(ccc5N)c6cccs6,0.19,
CHEMBL4078716,COc1ccc(cc1)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc4ccc(cc4)C(=O)Nc5cc(ccc5N)c6cccs6,0.17,
CHEMBL230730,COc1ccc(cc1)C(=O)NC[C@H](Cc2ccc(OCCc3nc(oc3C)c4ccccc4)cc2)Nc5ccccc5C(=O)c6ccccc6,0.05,
CHEMBL1829131,COc1ccc(cc1)C(=O)Nc2cc(ccc2OCCCN3CCN(Cc4ccc(OC)c(OC)c4OC)CC3)C(=O)NC(=N)N,0.08,
CHEMBL1829120,COc1ccc(cc1)C(=O)Nc2cc(ccc2OCCN3CCN(Cc4ccc(OC)c(OC)c4OC)CC3)C(=O)NC(=N)N,0.08,
CHEMBL1922344,COc1ccc(cc1)C(=O)Nc2cccc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(=O)O)c2NC(=O)c4ccc(cc4)N5CCCN(C)CC5,0.49,
CHEMBL2334538,COc1ccc(cc1)C(=O)O[C@H]2C[C@H]3[C@](C)(COC(=O)C)[C@H](CC[C@]3(C)[C@H]4[C@@H](O)C5=C(O[C@]24C)C=C(OC5=O)c6cccnc6)OC(=O)C,1,
CHEMBL2334214,COc1ccc(cc1F)C(=O)O[C@H]2C[C@H]3[C@](C)(COC(=O)C)[C@H](CC[C@]3(C)[C@H]4[C@@H](O)C5=C(O[C@]24C)C=C(OC5=O)c6cccnc6)OC(=O)C,0.41,
CHEMBL2396678,COc1ccc(cc1)C(=O)O[C@H]2C[C@H]3[C@]4(C)CO[C@H](O[C@H]4CC[C@]3(C)[C@H]5[C@@H](O)C6=C(O[C@]25C)C=C(OC6=O)c7cccnc7)c8ccccc8,1,
CHEMBL3586198,COc1ccc(cc1O)C(=O)O[C@H]2CC[C@]3(C)[C@H]4CC[C@@H]5[C@@]6(C)CC[C@@H](O)C(C)(C)[C@@H]6C[C@H](O)[C@@]5(O)C[C@]4(C)CC[C@H]3[C@@]2(C)C(=O)O,0.99,
CHEMBL2373281,COc1ccc(cc1OC)C(=O)O[C@H]2CC[C@@]3(C)[C@H]4CC[C@@H]5[C@@]6(O)C[C@@H](O)[C@]7(O)[C@H](CN8C[C@H](C)CC[C@H]8[C@]7(C)O)[C@@]6(O)C[C@@]35O[C@]24O,1,
CHEMBL2316437,COc1ccc(cc1)C(C(=O)O[C@@H]2CC[C@H](CC2)N(C)[C@@H]3CC[C@@H](CC3)OC(=O)C#Cc4cc(OC)c(OC)c(OC)c4)c5ccc(OC)cc5,0.49,
CHEMBL2316438,COc1ccc(cc1)C(C(=O)O[C@@H]2CC[C@H](CC2)N(C)[C@@H]3CC[C@H](CC3)OC(=O)C#Cc4cc(OC)c(OC)c(OC)c4)c5ccc(OC)cc5,0.49,
CHEMBL2316440,COc1ccc(cc1)C(C(=O)O[C@@H]2CC[C@@H](CC2)N(C)[C@@H]3CC[C@H](CC3)OC(=O)C#Cc4cc(OC)c(OC)c(OC)c4)c5ccc(OC)cc5,0.49,
CHEMBL2316439,COc1ccc(cc1)C(C(=O)O[C@@H]2CC[C@@H](CC2)N(C)[C@@H]3CC[C@@H](CC3)OC(=O)C#Cc4cc(OC)c(OC)c(OC)c4)c5ccc(OC)cc5,0.49,
CHEMBL3913485,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)c5cnn(C)c5)CC(C)(C)CC2)C(C)C,0.08,
CHEMBL3960862,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)c5cnn(C)c5)CCC2)C(C)C,0.01,
CHEMBL3903893,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)c5cnn(C)c5)CCCC2)C(C)C,0.01,
CHEMBL3984241,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)c5cnn(C)c5)CCCCC2)C(C)C,0.04,
CHEMBL3964613,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)c5cnn(C)c5)CCc6ccccc26)C(C)C,0.02,
CHEMBL3975244,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)c5cnn(C)c5)c6ccccc6CC2)C(C)C,0.02,
CHEMBL3904480,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)N5CCC(CC5)C(=O)O)CC(C)(C)CC2)C(C)C,0.25,
CHEMBL3931395,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)N5CCC(N)CC5)CC(C)(C)CC2)C(C)C,0.18,
CHEMBL3907440,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)N5CCC(CC5)NC(=O)C)CC(C)(C)CC2)C(C)C,0.09,
CHEMBL3958905,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)N5CCN(C)CC5)CC(C)(C)CC2)C(C)C,0.12,
CHEMBL3922480,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)N5CCNCC5)CC(C)(C)CC2)C(C)C,0.14,
CHEMBL3941452,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(cn4)N5CCOCC5)CC(C)(C)CC2)C(C)C,0.14,
CHEMBL3918826,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(OCC(=O)O)cn4)CC(C)(C)CC2)C(C)C,0.35,
CHEMBL3958109,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(OCCCC(=O)O)cn4)CC(C)(C)CC2)C(C)C,0.37,
CHEMBL3909889,COc1ccc(cc1C2=C(CN(Cc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ncc(OCCO)cn4)CC(C)(C)CC2)C(C)C,0.21,
CHEMBL1253475,COc1ccc(cc1OC)[C@@H](C)CN(C\C=C/CN2C=Cc3cc(OC)c(OC)cc3CC2=O)C\C=C/CN4C=Cc5cc(OC)c(OC)cc5CC4=O,0.18,
CHEMBL565388,COc1ccc(cc1OC)[C@@H](CCCNC(=O)c2c(C)n[nH]c2C)N3C(=O)c4cccc(N5CCN(CC5)[C@H](C)c6ccccc6)c4C3=O,0.05,
CHEMBL568764,COc1ccc(cc1OC)[C@@H](CCCNC(=O)c2cnoc2C)N3C(=O)c4cccc(N5CCN(CC5)[C@H](C)c6ccccc6)c4C3=O,0.04,
CHEMBL578206,COc1ccc(cc1OC)[C@@H](CCCNC(=O)c2cnoc2C)N3Cc4c(cccc4C3=O)N5CCN(CC5)[C@H](C)c6ccccc6,0.04,
CHEMBL567759,COc1ccc(cc1OC)[C@@H](CCCNS(=O)(=O)c2c(C)n[nH]c2C)N3C(=O)c4cccc(N5CCN(CC5)[C@H](C)c6ccccc6)c4C3=O,0.02,
CHEMBL568388,COc1ccc(cc1OC)[C@@H](CCCNS(=O)(=O)c2ccc(Cl)s2)N3C(=O)c4cccc(N5CCN(CC5)[C@H](C)c6ccccc6)c4C3=O,0,
CHEMBL568165,COc1ccc(cc1OC)[C@@H](CCCNS(=O)(=O)c2cccs2)N3C(=O)c4cccc(N5CCN(CC5)[C@H](C)c6ccccc6)c4C3=O,0.01,
CHEMBL565580,COc1ccc(cc1OC)[C@H](CCCNS(=O)(=O)c2cccs2)N3C(=O)c4cccc(N5CCN(CC5)[C@H](C)c6ccccc6)c4C3=O,0.01,
CHEMBL565395,COc1ccc(cc1OC)[C@@H](CCCNS(=O)(=O)c2cn(C)c(C)n2)N3C(=O)c4cccc(N5CCN(CC5)[C@H](C)c6ccccc6)c4C3=O,0.01,
CHEMBL565806,COc1ccc(cc1OC)[C@@H](CCCNS(=O)(=O)c2cnoc2C)N3C(=O)c4cccc(N5CCN(CC5)[C@H](C)c6ccccc6)c4C3=O,0.01,
CHEMBL2021443,COc1ccc(cc1OC)[C@@H](O)[C@@H](C)Oc2ccc(cc2O)[C@@H]3O[C@H]([C@H](C)[C@H]3C)c4ccc(O[C@H](C)[C@H](O)c5ccc(OC)c(OC)c5)c(OC)c4,1,
CHEMBL2170560,CO[C@@H]1OC[C@@H](O[C@H]1Oc2cc(OC)c3c(O[C@]4([C@@H]([C@H]([C@@H](O)[C@@]34O)C(=O)N(C)C)c5ccccc5)c6ccc(OC)cc6)c2)[C@@H](O)CO,0.83,
CHEMBL3105705,COc1ccc(cc1OC)C2=C(C(=O)N(CC(=O)c3ccc(OCc4ccccc4)c(OC)c3)C2=O)c5cc(OC)c(OC)c(OC)c5,0.22,
CHEMBL3601689,COc1ccc(cc1OC)C2=C(C(=O)N(C(=O)N3CCN(CC(=O)c4ccc(OCc5ccccc5)c(OC)c4)CC3)C2=O)c6ccc(OC)c(OC)c6,0.06,
CHEMBL3601690,COc1ccc(cc1OC)C2=C(C(=O)N(C(=O)N3CCN(CC(=O)c4ccc(cc4)S(=O)(=O)C)CC3)C2=O)c5ccc(OC)c(OC)c5,0.06,
CHEMBL3601683,COc1ccc(cc1OC)C2=C(C(=O)N(C(=O)c3cc(Br)c(OCc4ccccc4)cc3OC)C2=O)c5ccc(OC)c(OC)c5,0.03,
CHEMBL3601686,COc1ccc(cc1OC)C2=C(C(=O)N(C(=O)c3cc(Br)c(OCc4ccccc4)cc3OCCN5CCOCC5)C2=O)c6ccc(OC)c(OC)c6,0.03,
CHEMBL3601685,COc1ccc(cc1OC)C2=C(C(=O)N(C(=O)c3cc(Br)c(OCc4ccccc4)cc3OCCO)C2=O)c5ccc(OC)c(OC)c5,0.19,
CHEMBL3601684,COc1ccc(cc1OC)C2=C(C(=O)N(C(=O)c3ccc(OCc4ccccc4)c(c3)[N+](=O)[O-])C2=O)c5ccc(OC)c(OC)c5,0.06,
CHEMBL3105238,COc1ccc(cc1OC)C2=C(C(=O)N(CC(=O)c3ccc(OCc4ccccc4)c(OC)c3)C2=O)c5ccc(OC)c(OC)c5,0.22,
CHEMBL3238225,COc1ccc(cc1)C2=N[C@@]3(CC[C@@H](CC3)C(C)(C)C)N([C@H](CCC(C)(C)C)c4ccc(cc4)C(=O)NCc5nn[nH]n5)C2=O,0.04,
CHEMBL596175,COc1ccc(cc1OC)C2=NN(CCCCCNCC[C@@H](Oc3cccc4ccccc34)c5cccs5)C(=O)[C@@H]6CC=CC[C@H]26,0.04,
CHEMBL596185,COc1ccc(cc1OC)C2=NN(CCCCCNCC[C@H](Oc3cccc4ccccc34)c5cccs5)C(=O)[C@@H]6CC=CC[C@H]26,0.04,
CHEMBL2419982,COc1ccc(cc1)C2C3=C(CC(C)(C)CC3=O)N(C4=C2C(=O)CC(C)(C)C4)c5ccc(cc5)C(=O)Nc6ccc(cc6)S(=O)(=O)N,0.06,
CHEMBL3813758,COc1ccc(cc1)C2C3=C(CC(C)(C)CC3=O)N(C4=C2C(=O)CC(C)(C)C4)c5ccc(cc5)C(=O)Nc6nnc(s6)S(=O)(=O)N,0.09,
CHEMBL3657539,COc1ccc(cc1c2ccc(cc2[C@@H]3CC[C@H]4[C@H](OC(=O)N34)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)C(F)(F)F)[C@@H]6CC(=O)N[C@H]6C,0.09,
CHEMBL3933320,COc1ccc(cc1c2ccc(cc2[C@@H]3CC[C@H]4[C@H](OC(=O)N34)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)C(F)(F)F)[C@@H]6C[C@H](C6)C(=O)O,0.15,
CHEMBL3657523,COc1ccc(cc1c2ccc(cc2[C@@H]3CC[C@H]4[C@H](OC(=O)N34)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)C(F)(F)F)[C@@H]6C[C@@H](O)[C@@H](O)C6,0.27,
CHEMBL2132700,COc1ccc(cc1)[C@@H]2C[C@H]3[C@@H](CN2S(=O)(=O)c4ccccc4)C(=O)C[C@H](N3S(=O)(=O)c5ccc(C)cc5)c6cccc(Cl)c6,0.01,
CHEMBL3657522,COc1ccc(cc1c2ccc(cc2[C@@H]3CC[C@H]4[C@H](OC(=O)N34)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)C(F)(F)F)[C@@H]6CC[C@H](CC6)C(=O)O,0.19,
CHEMBL3657517,COc1ccc(cc1c2ccc(cc2[C@@H]3CC[C@H]4[C@H](OC(=O)N34)c5cc(C)cc(c5)C(F)(F)F)C(F)(F)F)C6CCC(CC6)C(=O)O,0.21,
CHEMBL3657537,COc1ccc(cc1c2ccc(cc2[C@@H]3CC[C@H]4[C@H](OC(=O)N34)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)C(F)(F)F)[C@H]6CNC(=O)OC6(C)C,0.16,
CHEMBL3657538,COc1ccc(cc1c2ccc(cc2[C@@H]3CC[C@H]4[C@H](OC(=O)N34)c5cc(cc(c5)C(F)(F)F)C(F)(F)F)C(F)(F)F)[C@H]6OC(=O)N[C@H]6C,0.07,
CHEMBL3924597,COc1ccc(\C=C\2/CN(Cc3c(nn(c4ccc(Cl)cc4Cl)c23)C(=O)N[C@H](C)c5ccccn5)C(=O)CCS(=O)(=O)N)cc1,0.06,
CHEMBL3893586,COc1ccc(\C=C\2/CN(Cc3c(nn(c4ccc(Cl)cc4Cl)c23)C(=O)N[C@H](C)c5ccccc5)C(=O)Cn6ccnc6)cc1,0.02,
CHEMBL3950659,COc1ccc(\C=C\2/CN(Cc3c(nn(c4ccc(Cl)cc4Cl)c23)C(=O)N[C@H](C)c5ccccc5)C(=O)Cn6ccnn6)cc1,0.02,
CHEMBL3939540,COc1ccc(\C=C\2/CN(Cc3c(nn(c4ccc(Cl)cc4Cl)c23)C(=O)N[C@H](C)c5ccccc5)C(=O)Cn6cnnn6)cc1,0.02,
CHEMBL3093177,COc1ccc(\C=C\2/COc3cc(OCCCCCCCCCCNc4c5CCCCc5nc6ccccc46)ccc3C2=O)cc1,0.51,
CHEMBL3093176,COc1ccc(\C=C\2/COc3cc(OCCCCCCCCCNc4c5CCCCc5nc6ccccc46)ccc3C2=O)cc1,0.51,
CHEMBL3093171,COc1ccc(\C=C\2/COc3cc(OCCCCCCCCNc4c5CCCCc5nc6cc(Cl)ccc46)ccc3C2=O)cc1,0.22,
CHEMBL565927,COc1ccc(\C=C/C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@H](CCCNC(=N)N)C(=O)N)cc1,0.47,
CHEMBL567233,COc1ccc(\C=C\C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N[C@H](Cc3ccccc3)C(=O)N[C@H](CCCNC(=N)N)C(=O)N)cc1,0.47,
CHEMBL504342,COc1ccc(\C=C\C(=O)NC2(CCCC2)C(=O)N[C@H](Cc3ccccc3)C(=O)NCC4CCN(CC5CCOCC5)CC4)cc1,0.15,
CHEMBL1928958,COc1ccc(\C=C\C(=O)Nc2cccc(Oc3cc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncn3)c2)cc1OC,0.01,
CHEMBL2046559,COc1ccc(\C=C\C(=O)O[C@H]2CC[C@]3(C)[C@H]4C[C@@H](OC(=O)\C=C(/C)\C(C)C)[C@]5(C)[C@@](O)(CC[C@]5(O)[C@]4(O)CC=C3C2)C(=O)C)cc1,1,
CHEMBL3765572,COc1ccc(\C=N\NC(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCC(C)CC5)c(OC)cc34)c(F)c2)cc1,0,
CHEMBL389083,COc1ccc(CC(=O)N[C@@H](CSC)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N3CSC(C)(C)[C@H]3C(=O)N[C@@H]4[C@H](O)Cc5ccccc45)cc1,0.47,
CHEMBL187390,COc1ccc(CC(=O)NCC2(CCCCC2)N3CCN(CC3)C(=O)[C@@H](Cc4ccc(Cl)cc4Cl)NC(=O)CCN)cc1OC,0.02,
CHEMBL33000,COc1ccc(C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc2ccc(cc2)[N+](=O)[O-])C(=O)N[C@@H](CCSC)C(=O)N)cc1,0.1,
CHEMBL243189,COc1ccc(C[C@H](NC(=N)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc5ccc(Cl)cc5)C(=O)N)cc1,0.48,
CHEMBL390271,COc1ccc(C[C@H](NC(=N)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc5ccccc5)C(=O)N)cc1,0.68,
CHEMBL390689,COc1ccc(C[C@H](NC(=N)N)C(=O)N2CCC[C@@H]2C(=O)NCC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc5ccc(Cl)cc5)C(=O)N)cc1,0.53,
CHEMBL243724,COc1ccc(C[C@H](NC(=N)N)C(=O)N2CCC[C@@H]2C(=O)NCC(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc5ccccc5)C(=O)N)cc1,0.65,
CHEMBL3319579,COc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)C2=C(C)c3ccccc3C2)C(=O)N[C@@H](CC4CCCCC4)C(=O)[C@@]5(C)CO5)cc1,0.53,
CHEMBL3319578,COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)C2=C(C)c3ccccc3C2)C(=O)N[C@@H](CC4CCCCC4)C(=O)[C@@]5(C)CO5)cc1,0.53,
CHEMBL3319588,COc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)C2=C(C)c3ccccc3C2)C(=O)N[C@@H](Cc4ccc(cc4)c5ccccc5)C(=O)[C@@]6(C)CO6)cc1,0.48,
CHEMBL3319585,COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)C2=C(C)c3ccccc3C2)C(=O)N[C@@H](Cc4ccc(cc4)c5ccccc5)C(=O)[C@@]6(C)CO6)cc1,0.48,
CHEMBL3319580,COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)C2=C(C)c3ccccc3C2)C(=O)N[C@@H](Cc4ccccc4)C(=O)[C@@]5(C)CO5)cc1,0.51,
CHEMBL3319584,COc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)C2=C(C)c3ccccc3C2)C(=O)N[C@@H](Cc4ccccc4)C(=O)[C@@]5(C)CO5)cc1,0.51,
CHEMBL3319587,COc1ccc(C[C@H](NC(=O)[C@@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](Cc3ccc(cc3)c4ccccc4)C(=O)[C@@]5(C)CO5)cc1,0.29,
CHEMBL3319478,COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](Cc3ccc(cc3)c4ccccc4)C(=O)[C@@]5(C)CO5)cc1,0.29,
CHEMBL3319479,COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)[C@@]5(C)CO5)cc1,0.41,
CHEMBL3319480,COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](Cc3cccc4ccccc34)C(=O)[C@@]5(C)CO5)cc1,0.41,
CHEMBL3804980,COc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CC(C)C)C=O)cc1,0.14,
CHEMBL2370948,COc1ccc(C[C@H](NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N)cc1,0.88,
CHEMBL94539,COc1ccc(C[C@H](NC(=O)[C@@H]2CC[C@H](N)CC2)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N[C@@H](CC4CCCCC4)[C@@H](O)[C@@H](O)CCc5ccccn5)cc1,0.49,
CHEMBL309345,COc1ccc(C[C@H](NC(=O)N2CCOCC2)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N[C@@H](CC4CCCCC4)[C@@H](O)[C@@H](O)CC(C)C)cc1,0.29,
CHEMBL45727,COc1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC3CCCCC3)[C@@H](O)CCS(=O)(=O)C(C)C)cc1,0.38,
CHEMBL316208,COc1ccc(C[C@H](NS(=O)(=O)N2CCOCC2)C(=O)N[C@@H](Cc3csc(N)n3)C(=O)N[C@@H](CC4CCCCC4)[C@@H](O)[C@@H](O)CC(C)C)cc1,0.26,
CHEMBL3883795,COc1ccc(C[C@H](NS(=O)(=O)C)C(=O)NCCCOc2c(CCSC)c(nn2c3ccc(Cl)c(Cl)c3)c4cccnc4)cc1,0.01,
CHEMBL285948,COc1ccc(C[C@@H]2[C@H](O)[C@@H](O)[C@@H](Cc3ccc(OC)c(OC)c3)N(Cc4ccccc4)C(=O)N2Cc5ccccc5)cc1OC,0.35,
CHEMBL444047,COc1ccc(C[C@@H]2[C@H](O)[C@@H](O)[C@@H](Cc3ccc(OC)cc3)N(Cc4ccc(CO)cc4)C(=O)N2Cc5ccc(CO)cc5)cc1,0.28,
CHEMBL265219,COc1ccc(C[C@@H]2[C@H](O)[C@@H](O)[C@@H](Cc3ccc(OC)cc3)N(Cc4cccc(c4)c5cc[nH]n5)C(=O)N2Cc6cccc(c6)c7cc[nH]n7)cc1,0.06,
CHEMBL3792975,COc1ccc(CC[C@@H](NC(=O)[C@@H]2CCCCN2C(=O)[C@@H](C3CCCCC3)c4cc(OC)c(OC)c(OC)c4)c5cccc(OCC(=O)O)c5)cc1OC,0.25,
CHEMBL2058799,COc1ccc(CC[C@@H](NC(=O)[C@@H]2CCCCN2S(=O)(=O)c3ccc4NC(=O)Sc4c3)c5cccc(OCC(=O)O)c5)cc1OC,0.09,
CHEMBL2059238,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@@]3(O)CCCC[C@@H]3C)c4cccc(OCC(=O)O)c4)cc1OC,0.59,
CHEMBL2059237,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]3(O)CCCC[C@@H]3C)c4cccc(OCC(=O)O)c4)cc1OC,0.59,
CHEMBL2059239,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@@]3(O)CCCC[C@H]3C)c4cccc(OCC(=O)O)c4)cc1OC,0.59,
CHEMBL2059029,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]3(O)CCCC[C@H]3C)c4cccc(OCC(=O)O)c4)cc1OC,0.59,
CHEMBL2057227,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]3(O)CCCC[C@H]3C)c4cccc(OCCN5CCOCC5)c4)cc1OC,0.24,
CHEMBL2059036,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]3(O)CCCC[C@H]3CO)c4cccc(OCC(=O)O)c4)cc1OC,0.47,
CHEMBL2059027,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)c3cc(OC)c(OC)c(OC)c3)c4cccc(OCC(=O)O)c4)cc1OC,0.12,
CHEMBL3623624,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@@H](C3CCCCC3)C(=O)C)c4cccc(OCCN5CCOCC5)c4)cc1OC,0.06,
CHEMBL3623623,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@H]([C@@H](C)O)C3CCCCC3)c4cccc(OCCN5CCOCC5)c4)cc1OC,0.13,
CHEMBL3623628,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@H]([C@H](O)CC(C)C)C3CCCCC3)c4cccc(OCCN5CCOCC5)c4)cc1OC,0.13,
CHEMBL3623620,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@H](CO)C3CCCCC3)c4cccc(OCCN5CCOCC5)c4)cc1OC,0.13,
CHEMBL3623621,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@H](COC(=O)C)C3CCCCC3)c4cccc(OCCN5CCOCC5)c4)cc1OC,0.1,
CHEMBL3623612,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@@H](C3CCCCC3)c4cc(OC)c(OC)c(OC)c4)c5cccc(OCC(=O)O)c5)cc1OC,0.12,
CHEMBL3623615,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)[C@@H](C3CCCCC3)c4ccccc4)c5cccc(OCC(=O)O)c5)cc1OC,0.09,
CHEMBL2058240,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Br)cc(c3)C(F)(F)F)c4cccc(OCC(=O)O)c4)cc1OC,0.04,
CHEMBL2058239,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4cccc(OCC(=O)O)c4)cc1OC,0.04,
CHEMBL2058496,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Cl)c(NC(=O)C)c(Cl)c3)c4cccc(OCC(=O)O)c4)cc1OC,0.02,
CHEMBL2058797,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Cl)c(NC(=O)C)c(Cl)c3)c4cccc(OCCN5CCOCC5)c4)cc1OC,0,
CHEMBL2058494,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Cl)c(O)c(Cl)c3)c4cccc(OCC(=O)O)c4)cc1OC,0.02,
CHEMBL2058794,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Cl)c(O)c(Cl)c3)c4cccc(OCCN5CCOCC5)c4)cc1OC,0,
CHEMBL2058495,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(Cl)c(OC)c(Cl)c3)c4cccc(OCC(=O)O)c4)cc1OC,0.03,
CHEMBL2058499,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc(N)c4OCCc4c3)c5cccc(OCC(=O)O)c5)cc1OC,0.09,
CHEMBL2058498,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c3cc4CCOc4c(c3)[N+](=O)[O-])c5cccc(OCC(=O)O)c5)cc1OC,0.04,
